match_id,date,tournament,team1_name,team2_name,event_type,decider_map,winner,team1_avg_RATING,team2_avg_RATING,rating_diff,team1_avg_ADR,team2_avg_ADR,team1_avg_KAST,team2_avg_KAST,team1_totalwinrate,team2_totalwinrate,score_team1,score_team2
hltv_match_2382243,2025-05-14T05:05:00Z,PGL Astana 2025,MIBR,Virtus.pro,LAN,Ancient,team1,1.15,1.1,0.0499999999999998,78.04,75.38,73.48,72.6,0.5901639344262295,0.4523809523809524,2,1
hltv_match_2382480,2025-05-14T07:00:00Z,YaLLa Compass 2025 Contenders 1,ECLOT,Sashi,Online,Mirage,team2,1.07,1.05,0.02,75.38,74.67,71.86,70.92,0.576271186440678,0.4545454545454545,1,2
hltv_match_2382503,2025-05-14T08:05:00Z,YGames Pro Series Season 5,Imperial Valkyries,1win,Online,Ancient,team2,1.11,1.06,0.05,76.78,73.16,72.68,72.8,0.6470588235294118,0.5333333333333333,0,2
hltv_match_2382421,2025-05-14T09:30:00Z,European Pro League 2nd Division Season 22,CPH Wolves,ESC,Online,Nuke,team2,1.04,1.08,-0.04,73.6,75.66,70.56,71.5,0.5094339622641509,0.775,0,2
hltv_match_2382465,2025-05-14T10:00:00Z,CCT Season 3 Europe Series 1,Passion UA,FAVBET,Online,Dust2,team2,1.08,1.06,0.02,75.8,74.16,70.9,71.42,0.65,0.4133333333333333,0,2
hltv_match_2382481,2025-05-14T10:00:00Z,YaLLa Compass 2025 Contenders 1,PARIVISION,500,Online,Anubis,team1,1.12,1.08,0.04,76.58,75.68,72.88,71.7,0.5272727272727272,0.6226415094339622,2,1
hltv_match_2382398,2025-05-14T11:00:00Z,Galaxy Battle 2025 Phase 2,ECLOT,Nexus,Online,Dust2,team2,1.07,1.03,0.04,75.38,74.6,71.86,70.2,0.5862068965517241,0.3725490196078431,1,2
hltv_match_2382314,2025-05-14T12:00:00Z,Rainbet Cup 2025,fnatic,9INE,Online,Train,team1,1.11,1.06,0.05,76.58,74.26,72.86,71.6,0.6111111111111112,0.5,2,0
hltv_match_2382482,2025-05-14T13:10:00Z,YaLLa Compass 2025 Contenders 1,AMKAL,Sangal,Online,Train,team1,1.07,1.09,-0.02,76.0,76.18,71.2,71.88,0.4358974358974359,0.6458333333333334,2,0
hltv_match_2382315,2025-05-14T15:00:00Z,Rainbet Cup 2025,Passion UA,ENCE,Online,Ancient,team1,1.08,1.09,-0.01,75.8,76.48,70.9,71.48,0.6582278481012658,0.4772727272727273,2,0
hltv_match_2382642,2025-05-14T16:10:00Z,Odyssey Cup Brazil 2025,RED Canids,ODDIK Academy,Online,Anubis,team1,1.09,1.01,0.08,73.86,69.04,72.34,67.5,0.6296296296296297,0.0,13,5
hltv_match_2382643,2025-05-14T16:10:00Z,Odyssey Cup Brazil 2025,Tropa do KinGui,MIBR Academy,Online,Anubis,team2,1.02,0.94,0.08,69.77,67.4,70.15,67.88,0.8333333333333334,0.35,8,13
hltv_match_2382334,2025-05-14T20:30:00Z,Thunderpick World Championship 2025 North America Series 1,Wildcard,anything else,Online,Train,team1,1.07,1.0,0.07,74.5,74.6,71.84,68.35,0.6538461538461539,0.3333333333333333,2,0
hltv_match_2382483,2025-05-15T04:00:00Z,YaLLa Compass 2025 Contenders 1,CYBERSHOKE,Zero Tenacity,Online,Anubis,team1,1.07,1.02,0.05,73.26,74.26,72.4,69.98,0.5633802816901409,0.4788732394366197,2,0
hltv_match_2382397,2025-05-15T04:00:00Z,Galaxy Battle 2025 Phase 2,Passion UA,Sashi,Online,Ancient,team1,1.08,1.05,0.03,75.8,74.67,70.9,70.92,0.6538461538461539,0.4461538461538462,2,1
hltv_match_2382516,2025-05-15T04:00:00Z,CCT Season 3 Europe Series 1,fnatic,9INE,Online,Ancient,team2,1.11,1.06,0.05,76.58,74.26,72.86,71.6,0.6056338028169014,0.5057471264367817,1,2
hltv_match_2382539,2025-05-15T04:30:00Z,CCT Season 3 Europe Series 2 Closed Qualifier,AMKAL,Sangal,Online,Anubis,team2,1.07,1.09,-0.02,76.0,76.18,71.2,71.88,0.4210526315789473,0.6595744680851063,0,2
hltv_match_2382493,2025-05-15T06:50:00Z,United21 League Season 31,ENCE Academy,Inner Circle,Online,Ancient,team2,0.94,1.08,-0.1400000000000001,67.34,75.25,69.06,73.58,0.1904761904761904,0.6470588235294118,1,2
hltv_match_2382517,2025-05-15T08:10:00Z,CCT Season 3 Europe Series 1,Nemiga,Monte,Online,Anubis,team1,1.06,1.08,-0.02,73.12,74.18,71.68,71.92,0.6538461538461539,0.5409836065573771,2,1
hltv_match_2382518,2025-05-15T11:40:00Z,CCT Season 3 Europe Series 1,BetBoom,ECSTATIC,Online,Ancient,team2,1.1,1.07,0.03,75.64,74.6,72.16,71.32,0.660377358490566,0.4081632653061224,1,2
hltv_match_2382316,2025-05-15T12:00:00Z,Rainbet Cup 2025,Partizan,GUN5,Online,Dust2,team2,1.05,1.08,-0.03,72.66,75.1,70.88,71.48,0.5111111111111111,0.5423728813559322,0,2
hltv_match_2382486,2025-05-15T13:00:00Z,YaLLa Compass 2025 Contenders 1,Spirit Academy,FAVBET,Online,Ancient,team1,0.99,1.06,-0.07,70.62,74.16,69.9,71.42,0.6976744186046512,0.4054054054054054,2,0
hltv_match_2382317,2025-05-15T15:00:00Z,Rainbet Cup 2025,ECLOT,Sashi,Online,Inferno,team1,1.07,1.05,0.02,75.38,74.67,71.86,70.92,0.5964912280701754,0.453125,2,0
hltv_match_2382336,2025-05-15T20:30:00Z,Thunderpick World Championship 2025 North America Series 1,Wildcard,Legacy,Online,Ancient,team2,1.07,1.13,-0.0599999999999998,74.5,76.82,71.84,72.92,0.6470588235294118,0.5961538461538461,0,2
hltv_match_2382244,2025-05-16T01:00:00Z,PGL Astana 2025,The MongolZ,Aurora,LAN,Dust2,team2,1.07,1.07,0.0,74.6,77.7,71.05,71.34,0.6615384615384615,0.4565217391304347,0,2
hltv_match_2382282,2025-05-16T02:30:00Z,Hero Esports Asian Champions League 2025,JiJieHao,FlyQuest,LAN,Ancient,team2,1.07,1.15,-0.0799999999999998,74.95,80.08,71.97,72.72,0.4827586206896552,0.5,1,2
hltv_match_2382520,2025-05-16T04:00:00Z,CCT Season 3 Europe Series 1,500,RUBY,Online,Nuke,team2,1.08,1.07,0.01,75.68,75.22,71.7,71.82,0.5192307692307693,0.5,1,2
hltv_match_2382245,2025-05-16T04:00:00Z,PGL Astana 2025,Natus Vincere,Astralis,LAN,Ancient,team2,1.1,1.04,0.06,77.54,74.62,72.56,70.62,0.7058823529411765,0.4565217391304347,1,2
hltv_match_2382401,2025-05-16T07:30:00Z,Galaxy Battle 2025 Phase 2,Zero Tenacity,Partizan,Online,Inferno,team1,1.02,1.05,-0.03,74.26,72.66,69.98,70.88,0.5609756097560976,0.6170212765957447,2,0
hltv_match_2382283,2025-05-16T07:30:00Z,Hero Esports Asian Champions League 2025,Lynn Vision,TYLOO,LAN,Nuke,team2,1.1,1.13,-0.0299999999999998,76.12,77.58,72.24,73.74,0.6153846153846154,0.4782608695652174,0,2
hltv_match_2382246,2025-05-16T08:00:00Z,PGL Astana 2025,FURIA,MIBR,LAN,Mirage,team1,1.14,1.15,-0.01,78.34,78.04,72.58,73.48,0.6545454545454545,0.4629629629629629,2,0
hltv_match_2382522,2025-05-16T10:00:00Z,CCT Season 3 Europe Series 1,SAW,FAVBET,Online,Dust2,team1,1.04,1.06,-0.02,73.34,74.16,71.06,71.42,0.5535714285714286,0.410958904109589,2,1
hltv_match_2382247,2025-05-16T11:00:00Z,PGL Astana 2025,Spirit,Ninjas in Pyjamas,LAN,Nuke,team1,1.14,1.09,0.0499999999999998,78.98,77.68,73.36,71.46,0.76,0.3658536585365853,2,0
hltv_match_2382402,2025-05-16T11:00:00Z,Galaxy Battle 2025 Phase 2,Fire Flux,Monte,Online,Dust2,team1,1.06,1.08,-0.02,74.02,74.18,71.34,71.92,0.56,0.55,2,0
hltv_match_2382319,2025-05-16T12:00:00Z,Rainbet Cup 2025,GUN5,ECLOT,Online,Inferno,team2,1.08,1.07,0.01,75.1,75.38,71.48,71.86,0.5542168674698795,0.5573770491803278,0,2
hltv_match_2382538,2025-05-16T13:30:00Z,CCT Season 3 Europe Series 2 Closed Qualifier,FAVBET,Leo,Online,Ancient,team2,1.06,1.06,0.0,74.16,73.3,71.42,72.12,0.6730769230769231,0.4545454545454545,1,2
hltv_match_2382523,2025-05-16T13:40:00Z,CCT Season 3 Europe Series 1,ENCE,Nexus,Online,Anubis,team1,1.09,1.03,0.06,76.48,74.6,71.48,70.2,0.5344827586206896,0.36,2,1
hltv_match_2382318,2025-05-16T15:00:00Z,Rainbet Cup 2025,fnatic,Passion UA,Online,Anubis,team2,1.11,1.08,0.03,76.58,75.8,72.86,70.9,0.6142857142857143,0.5333333333333333,0,2
hltv_match_2382699,2025-05-16T16:00:00Z,Odyssey Cup Brazil 2025,MAGICOS,RED Canids,Online,Anubis,team2,0.87,1.09,-0.22,66.1,73.86,65.42,72.34,0.2857142857142857,0.4666666666666667,0,2
hltv_match_2382337,2025-05-16T19:30:00Z,Thunderpick World Championship 2025 North America Series 1,Legacy,NRG,Online,Inferno,team1,1.13,1.08,0.0499999999999998,76.82,76.52,72.92,72.28,0.5116279069767442,0.5428571428571428,2,0
hltv_match_2382524,2025-05-17T04:00:00Z,CCT Season 3 Europe Series 1,OG,9INE,Online,Inferno,team1,1.08,1.06,0.02,75.28,74.26,71.34,71.6,0.58,0.5,2,0
hltv_match_2382248,2025-05-17T06:00:00Z,PGL Astana 2025,Aurora,Astralis,LAN,Train,team2,1.07,1.04,0.03,77.7,74.62,71.34,70.62,0.5,0.4444444444444444,1,2
hltv_match_2382525,2025-05-17T07:00:00Z,CCT Season 3 Europe Series 1,RUBY,PARIVISION,Online,Ancient,team2,1.07,1.12,-0.05,75.22,76.58,71.82,72.88,0.5,0.6896551724137931,0,2
hltv_match_2382509,2025-05-17T07:30:00Z,Galaxy Battle 2025 Phase 2,ECLOT,FORZE Reload,Online,Anubis,team1,1.07,1.03,0.04,75.38,73.02,71.86,70.94,0.5892857142857143,0.4390243902439024,2,1
hltv_match_2382526,2025-05-17T10:00:00Z,CCT Season 3 Europe Series 1,SAW,ENCE,Online,Ancient,team2,1.04,1.09,-0.05,73.34,76.48,71.06,71.48,0.5454545454545454,0.4883720930232558,0,2
hltv_match_2382249,2025-05-17T10:00:00Z,PGL Astana 2025,FURIA,Spirit,LAN,Mirage,team2,1.14,1.14,0.0,78.34,78.98,72.58,73.36,0.6481481481481481,0.7567567567567568,1,2
hltv_match_2382527,2025-05-17T13:00:00Z,CCT Season 3 Europe Series 1,Nemiga,ECSTATIC,Online,Ancient,team1,1.06,1.07,-0.01,73.12,74.6,71.68,71.32,0.6470588235294118,0.3958333333333333,2,0
hltv_match_2382511,2025-05-17T14:30:00Z,Galaxy Battle 2025 Phase 2,Zero Tenacity,Sashi,Online,Nuke,team1,1.02,1.05,-0.03,74.26,74.67,69.98,70.92,0.5555555555555556,0.4603174603174603,2,1
hltv_match_2382673,2025-05-18T02:25:00Z,XSE Pro League Chengdu 2025,Rare Atom,TYLOO,LAN,Inferno,team2,1.12,1.13,-0.0099999999999997,78.78,77.58,72.4,73.74,0.6756756756756757,0.4545454545454545,0,2
hltv_match_2382497,2025-05-18T04:00:00Z,United21 League Season 31,Mousquetaires,ESC,Online,Anubis,team2,0.99,1.08,-0.09,72.78,75.66,70.6,71.5,0.5833333333333334,0.7692307692307693,1,2
hltv_match_2382250,2025-05-18T04:00:00Z,PGL Astana 2025,Aurora,FURIA,LAN,Dust2,team1,1.07,1.14,-0.0699999999999998,77.7,78.34,71.34,72.58,0.5087719298245614,0.58,2,1
hltv_match_2382528,2025-05-18T06:00:00Z,CCT Season 3 Europe Series 1,PARIVISION,OG,Online,Ancient,team1,1.12,1.08,0.04,76.58,75.28,72.88,71.34,0.5185185185185185,0.4259259259259259,2,0
hltv_match_2382251,2025-05-18T08:00:00Z,PGL Astana 2025,Astralis,Spirit,LAN,Ancient,team2,1.04,1.14,-0.0999999999999998,74.62,78.98,70.62,73.36,0.6136363636363636,0.75,1,3
hltv_match_2382529,2025-05-18T09:00:00Z,CCT Season 3 Europe Series 1,ENCE,Nemiga,Online,Train,team1,1.09,1.06,0.03,76.48,73.12,71.48,71.68,0.5263157894736842,0.3414634146341463,2,0
hltv_match_2382513,2025-05-18T11:00:00Z,Galaxy Battle 2025 Phase 2,Spirit Academy,Passion UA,Online,Ancient,team1,0.99,1.08,-0.09,70.62,75.8,69.9,70.9,0.6904761904761905,0.5254237288135594,2,0
hltv_match_2382530,2025-05-18T12:25:00Z,CCT Season 3 Europe Series 1,PARIVISION,ENCE,Online,Ancient,team2,1.12,1.09,0.03,76.58,76.48,72.88,71.48,0.5094339622641509,0.4761904761904761,1,2
hltv_match_2382550,2025-05-18T13:30:00Z,CCT Season 3 Europe Series 2 Closed Qualifier,FAVBET,Leo,Online,Train,team1,1.06,1.06,0.0,74.16,73.3,71.42,72.12,0.6862745098039216,0.4285714285714285,2,1
hltv_match_2382663,2025-05-19T04:00:00Z,YaLLa Compass 2025 Contenders 1,9INE,Sashi,Online,Inferno,team1,1.06,1.05,0.01,74.26,74.67,71.6,70.92,0.5735294117647058,0.4677419354838709,2,1
hltv_match_2382732,2025-05-19T07:00:00Z,Winline Insight Season 7 Closed Qualifier,FORZE Reload,ESC,Online,Nuke,team2,1.03,1.08,-0.05,73.02,75.66,70.94,71.5,0.5652173913043478,0.7631578947368421,0,2
hltv_match_2382664,2025-05-19T07:40:00Z,YaLLa Compass 2025 Contenders 1,ECLOT,FAVBET,Online,Inferno,team2,1.07,1.06,0.01,75.38,74.16,71.86,71.42,0.5818181818181818,0.4166666666666667,0,2
hltv_match_2382759,2025-05-19T08:00:00Z,YGames Pro Series Season 5,Nexus,ENCE,Online,Anubis,team2,1.03,1.09,-0.06,74.6,76.48,70.2,71.48,0.3809523809523809,0.4634146341463415,1,2
hltv_match_2382320,2025-05-19T11:00:00Z,Rainbet Cup 2025,ECLOT,Passion UA,Online,Anubis,team1,1.07,1.08,-0.01,75.38,75.8,71.86,70.9,0.5925925925925926,0.5344827586206896,2,0
hltv_match_2382760,2025-05-19T11:00:00Z,YGames Pro Series Season 5,Hesta,Sangal,Online,Mirage,team2,0.98,1.09,-0.1100000000000001,70.48,76.18,68.96,71.88,0.4444444444444444,0.6521739130434783,1,2
hltv_match_2382515,2025-05-19T11:00:00Z,Galaxy Battle 2025 Phase 2,Monte,Partizan,Online,Mirage,team1,1.08,1.05,0.03,74.18,72.66,71.92,70.88,0.5172413793103449,0.6304347826086957,2,0
hltv_match_2382380,2025-05-19T12:30:00Z,IEM Dallas 2025,Liquid,FaZe,LAN,Mirage,team1,1.07,1.07,0.0,78.12,75.94,70.98,72.1,0.6153846153846154,0.5263157894736842,2,0
hltv_match_2382376,2025-05-19T12:30:00Z,IEM Dallas 2025,3DMAX,GamerLegion,LAN,Nuke,team2,1.05,1.05,0.0,74.0,73.74,70.82,71.18,0.5625,0.5217391304347826,1,2
hltv_match_2382375,2025-05-19T15:00:00Z,IEM Dallas 2025,Vitality,Legacy,LAN,Mirage,team1,1.14,1.13,0.01,79.24,76.82,72.84,72.92,0.7321428571428571,0.5882352941176471,2,0
hltv_match_2382761,2025-05-19T15:00:00Z,YGames Pro Series Season 5,SINNERS,Monte,Online,Nuke,team1,1.06,1.08,-0.02,74.12,74.18,71.74,71.92,0.5054945054945055,0.559322033898305,2,1
hltv_match_2382379,2025-05-19T16:00:00Z,IEM Dallas 2025,MOUZ,BC.Game,LAN,Ancient,team1,1.13,1.11,0.0199999999999997,77.52,80.62,72.54,72.0,0.5740740740740741,0.5471698113207547,2,0
hltv_match_2382382,2025-05-19T17:30:00Z,IEM Dallas 2025,Falcons,NRG,LAN,Dust2,team1,1.15,1.08,0.0699999999999998,81.2,76.52,72.9,72.28,0.5333333333333333,0.5588235294117647,2,0
hltv_match_2382378,2025-05-19T18:00:00Z,IEM Dallas 2025,G2,Lynn Vision,LAN,Ancient,team1,1.13,1.1,0.0299999999999998,79.58,76.12,72.14,72.24,0.631578947368421,0.475,2,0
hltv_match_2382377,2025-05-19T20:00:00Z,IEM Dallas 2025,The MongolZ,FURIA,LAN,Dust2,team1,1.07,1.14,-0.0699999999999998,74.6,78.34,71.05,72.58,0.671875,0.5918367346938775,2,0
hltv_match_2382381,2025-05-19T20:05:00Z,IEM Dallas 2025,Aurora,HEROIC,LAN,Mirage,team2,1.07,1.06,0.01,77.7,73.12,71.34,71.46,0.5,0.4821428571428571,1,2
hltv_match_2382555,2025-05-20T04:00:00Z,CCT Season 3 Europe Series 2,Fire Flux,Sashi,Online,Inferno,team2,1.06,1.05,0.01,74.02,74.67,71.34,70.92,0.5416666666666666,0.4754098360655737,1,2
hltv_match_2382706,2025-05-20T04:00:00Z,Galaxy Battle 2025 Phase 2,ECLOT,Passion UA,Online,Anubis,team2,1.07,1.08,-0.01,75.38,75.8,71.86,70.9,0.5849056603773585,0.543859649122807,1,2
hltv_match_2382620,2025-05-20T05:00:00Z,Elisa Nordic Championship 2025,ECSTATIC,Nordix,LAN,Inferno,team1,1.07,1.03,0.04,74.6,72.56,71.32,68.66,0.5789473684210527,0.3333333333333333,13,5
hltv_match_2382668,2025-05-20T07:10:00Z,YaLLa Compass 2025 Contenders 1,Passion UA,Zero Tenacity,Online,Dust2,team2,1.08,1.02,0.06,75.8,74.26,70.9,69.98,0.6493506493506493,0.4857142857142857,0,2
hltv_match_2382622,2025-05-20T07:30:00Z,Elisa Nordic Championship 2025,ENCE Academy,WOPA,LAN,Mirage,team1,0.94,1.02,-0.08,67.34,72.03,69.06,71.2,0.2,0.5135135135135135,13,7
hltv_match_2382762,2025-05-20T08:00:00Z,YGames Pro Series Season 5,kONO,1win,Online,Train,team2,1.03,1.06,-0.03,73.3,73.16,70.54,72.8,0.48,0.5227272727272727,1,2
hltv_match_2382623,2025-05-20T08:30:00Z,Elisa Nordic Championship 2025,Alliance,1ADL,LAN,Ancient,team1,1.05,1.06,-0.01,74.08,77.74,71.42,69.88,0.5,0.0,13,10
hltv_match_2382624,2025-05-20T10:00:00Z,Elisa Nordic Championship 2025,ECSTATIC,Johnny Speeds,LAN,Inferno,team1,1.07,1.05,0.02,74.6,75.05,71.32,70.38,0.5714285714285714,0.5869565217391305,2,1
hltv_match_2382557,2025-05-20T10:00:00Z,CCT Season 3 Europe Series 2,Partizan,CPH Wolves,Online,Ancient,team1,1.05,1.04,0.01,72.66,73.6,70.88,70.56,0.5227272727272727,0.4067796610169492,2,0
hltv_match_2382669,2025-05-20T10:00:00Z,YaLLa Compass 2025 Contenders 1,Monte,AMKAL,Online,Train,team1,1.08,1.07,0.01,74.18,76.0,71.92,71.2,0.5116279069767442,0.5714285714285714,2,0
hltv_match_2382685,2025-05-20T11:30:00Z,IEM Dallas 2025,FaZe,BC.Game,LAN,Dust2,team1,1.07,1.11,-0.04,75.94,80.62,72.1,72.0,0.5689655172413793,0.5576923076923077,2,0
hltv_match_2382763,2025-05-20T11:30:00Z,YGames Pro Series Season 5,ECLOT,SPARTA,Online,Ancient,team2,1.07,1.01,0.06,75.38,72.54,71.86,69.96,0.5961538461538461,0.40625,0,2
hltv_match_2382677,2025-05-20T11:30:00Z,IEM Dallas 2025,3DMAX,Legacy,LAN,Anubis,team1,1.05,1.13,-0.0799999999999998,74.0,76.82,70.82,72.92,0.569620253164557,0.6,2,1
hltv_match_2382670,2025-05-20T13:00:00Z,YaLLa Compass 2025 Contenders 1,500,Spirit Academy,Online,Nuke,team2,1.08,0.99,0.09,75.68,70.62,71.7,69.9,0.5294117647058824,0.6136363636363636,0,2
hltv_match_2382558,2025-05-20T13:15:00Z,CCT Season 3 Europe Series 2,CYBERSHOKE,Sangal,Online,Dust2,team1,1.07,1.09,-0.02,73.26,76.18,72.4,71.88,0.5571428571428572,0.6444444444444445,2,1
hltv_match_2382683,2025-05-20T14:00:00Z,IEM Dallas 2025,Liquid,MOUZ,LAN,Ancient,team2,1.07,1.13,-0.0599999999999998,78.12,77.52,70.98,72.54,0.6052631578947368,0.6785714285714286,0,2
hltv_match_2382675,2025-05-20T15:05:00Z,IEM Dallas 2025,GamerLegion,Vitality,LAN,Train,team2,1.05,1.14,-0.0899999999999998,73.74,79.24,71.18,72.84,0.5454545454545454,0.8387096774193549,0,2
hltv_match_2382684,2025-05-20T16:30:00Z,IEM Dallas 2025,Falcons,HEROIC,LAN,Dust2,team1,1.15,1.06,0.0899999999999998,81.2,73.12,72.9,71.46,0.5227272727272727,0.4727272727272727,2,1
hltv_match_2382686,2025-05-20T17:15:00Z,IEM Dallas 2025,NRG,Aurora,LAN,Mirage,team2,1.08,1.07,0.01,76.52,77.7,72.28,71.34,0.6666666666666666,0.4444444444444444,0,2
hltv_match_2382678,2025-05-20T19:15:00Z,IEM Dallas 2025,Lynn Vision,FURIA,LAN,Nuke,team2,1.1,1.14,-0.0399999999999998,76.12,78.34,72.24,72.58,0.64,0.6041666666666666,0,2
hltv_match_2382676,2025-05-20T19:55:00Z,IEM Dallas 2025,G2,The MongolZ,LAN,Ancient,team2,1.13,1.07,0.0599999999999998,79.58,74.6,72.14,71.05,0.625,0.6578947368421053,0,2
hltv_match_2382559,2025-05-21T04:00:00Z,CCT Season 3 Europe Series 2,Nexus,Zero Tenacity,Online,Anubis,team1,1.03,1.02,0.01,74.6,74.26,70.2,69.98,0.3870967741935484,0.4782608695652174,2,0
hltv_match_2382743,2025-05-21T04:00:00Z,YaLLa Compass 2025 Contenders 1,9INE,Spirit Academy,Online,Ancient,team2,1.06,0.99,0.07,74.26,70.62,71.6,69.9,0.5671641791044776,0.6046511627906976,0,2
hltv_match_2382625,2025-05-21T06:00:00Z,Elisa Nordic Championship 2025,ENCE Academy,Alliance,LAN,Anubis,team2,0.94,1.05,-0.1100000000000001,67.34,74.08,69.06,71.42,0.1578947368421052,0.4150943396226415,1,2
hltv_match_2382709,2025-05-21T06:30:00Z,Galaxy Battle 2025 Phase 2,Monte,Sashi,Online,Anubis,team2,1.08,1.05,0.03,74.18,74.67,71.92,70.92,0.5058823529411764,0.4666666666666667,0,2
hltv_match_2382779,2025-05-21T08:00:00Z,YGames Pro Series Season 5,ENCE,1win,Online,Train,team1,1.09,1.06,0.03,76.48,73.16,71.48,72.8,0.5178571428571429,0.5116279069767442,2,1
hltv_match_2382745,2025-05-21T10:00:00Z,YaLLa Compass 2025 Contenders 1,Passion UA,AMKAL,Online,Mirage,team1,1.08,1.07,0.01,75.8,76.0,70.9,71.2,0.6578947368421053,0.5833333333333334,2,0
hltv_match_2382627,2025-05-21T11:30:00Z,Elisa Nordic Championship 2025,WOPA,1ADL,LAN,Ancient,team1,1.02,1.06,-0.04,72.03,77.74,71.2,69.88,0.5769230769230769,0.0,2,1
hltv_match_2382687,2025-05-21T11:30:00Z,IEM Dallas 2025,FaZe,HEROIC,LAN,Mirage,team2,1.07,1.06,0.01,75.94,73.12,72.1,71.46,0.5614035087719298,0.4814814814814814,1,2
hltv_match_2382688,2025-05-21T11:30:00Z,IEM Dallas 2025,Liquid,Aurora,LAN,Anubis,team2,1.07,1.07,0.0,78.12,77.7,70.98,71.34,0.6216216216216216,0.4318181818181818,0,2
hltv_match_2382562,2025-05-21T13:30:00Z,CCT Season 3 Europe Series 2,ECLOT,Ninjas in Pyjamas,Online,Ancient,team2,1.07,1.09,-0.02,75.38,77.68,71.86,71.46,0.6078431372549019,0.375,0,2
hltv_match_2382781,2025-05-21T14:00:00Z,YGames Pro Series Season 5,Monte,Sangal,Online,Dust2,team2,1.08,1.09,-0.01,74.18,76.18,71.92,71.88,0.5119047619047619,0.6590909090909091,1,2
hltv_match_2382680,2025-05-21T14:00:00Z,IEM Dallas 2025,GamerLegion,FURIA,LAN,Nuke,team1,1.05,1.14,-0.0899999999999998,73.74,78.34,71.18,72.58,0.5581395348837209,0.5957446808510638,2,1
hltv_match_2382679,2025-05-21T14:55:00Z,IEM Dallas 2025,3DMAX,G2,LAN,Nuke,team2,1.05,1.13,-0.0799999999999998,74.0,79.58,70.82,72.14,0.5641025641025641,0.6451612903225806,1,2
hltv_match_2382711,2025-05-21T15:10:00Z,Galaxy Battle 2025 Phase 2,SINNERS,FORZE Reload,Online,Ancient,team1,1.06,1.03,0.03,74.12,73.02,71.74,70.94,0.5,0.45,2,0
hltv_match_2382690,2025-05-21T17:00:00Z,IEM Dallas 2025,Aurora,HEROIC,LAN,Mirage,team1,1.07,1.06,0.01,77.7,73.12,71.34,71.46,0.509090909090909,0.4716981132075472,2,1
hltv_match_2382689,2025-05-21T17:50:00Z,IEM Dallas 2025,MOUZ,Falcons,LAN,Nuke,team1,1.13,1.15,-0.02,77.52,81.2,72.54,72.9,0.5660377358490566,0.4117647058823529,2,0
hltv_match_2382681,2025-05-21T20:00:00Z,IEM Dallas 2025,Vitality,The MongolZ,LAN,Mirage,team1,1.14,1.07,0.0699999999999998,79.24,74.6,72.84,71.05,0.7272727272727273,0.6486486486486487,2,1
hltv_match_2382682,2025-05-21T20:05:00Z,IEM Dallas 2025,GamerLegion,G2,LAN,Nuke,team1,1.05,1.13,-0.0799999999999998,73.74,79.58,71.18,72.14,0.5476190476190477,0.6333333333333333,2,1
hltv_match_2382746,2025-05-22T04:00:00Z,YaLLa Compass 2025 Contenders 1,Monte,Zero Tenacity,Online,Nuke,team2,1.08,1.02,0.06,74.18,74.26,71.92,69.98,0.5180722891566265,0.4852941176470588,1,2
hltv_match_2382775,2025-05-22T07:00:00Z,Winline Insight Season 7 Closed Qualifier,ESC,Mousquetaires,Online,Anubis,team1,1.08,0.99,0.09,75.66,72.78,71.5,70.6,0.75,0.1538461538461538,2,0
hltv_match_2382766,2025-05-22T07:00:00Z,CCT Season 3 Europe Series 2,ECLOT,Sangal,Online,Mirage,team2,1.07,1.09,-0.02,75.38,76.18,71.86,71.88,0.62,0.6511627906976745,1,2
hltv_match_2382712,2025-05-22T07:00:00Z,Galaxy Battle 2025 Phase 2,SINNERS,Zero Tenacity,Online,Mirage,team1,1.06,1.02,0.04,74.12,74.26,71.74,69.98,0.4943820224719101,0.4776119402985074,2,1
hltv_match_2382747,2025-05-22T07:15:00Z,YaLLa Compass 2025 Contenders 1,FAVBET,Sashi,Online,Inferno,team2,1.06,1.05,0.01,74.16,74.67,71.42,70.92,0.68,0.4576271186440678,0,2
hltv_match_2382713,2025-05-22T10:25:00Z,Galaxy Battle 2025 Phase 2,ECLOT,Sashi,Online,Inferno,team2,1.07,1.05,0.02,75.38,74.67,71.86,70.92,0.6326530612244898,0.4482758620689655,1,2
hltv_match_2382629,2025-05-22T10:30:00Z,Elisa Nordic Championship 2025,Johnny Speeds,WOPA,LAN,Nuke,team1,1.05,1.02,0.03,75.05,72.03,70.38,71.2,0.6428571428571429,0.5277777777777778,2,1
hltv_match_2382714,2025-05-22T13:30:00Z,Galaxy Battle 2025 Phase 2,CYBERSHOKE,Fire Flux,Online,Anubis,team1,1.07,1.06,0.01,73.26,74.02,72.4,71.34,0.5507246376811594,0.4571428571428571,2,1
hltv_match_2382652,2025-05-22T15:05:00Z,ESL Impact League Season 7 Finals,MIBR fe,NIP Impact,LAN,Inferno,team2,1.16,1.04,0.1199999999999998,80.24,75.14,73.08,70.18,0.5714285714285714,0.0769230769230769,7,13
hltv_match_2382653,2025-05-22T16:05:00Z,ESL Impact League Season 7 Finals,Imperial Valkyries,FlyQuest RED,LAN,Mirage,team1,1.11,1.1,0.01,76.78,78.3,72.68,72.88,0.6875,0.4285714285714285,13,11
